feedback_id,posted_at,source,rating,review_text,author,true_campaign_id
FB_001167,01/19/2024,email survey,★★☆☆☆,checkout failed three times before it worked. sizing chart is totally off. the protein powder was a letdown. (that ad after i left the site) ❤️,wellness_wendy,META_002
FB_001388,06/12/2024,TikTok,,Would not buy again. Checkout failed three times before it worked. The gym shorts was a letdown. (that seasonal promo) 🔥,,META_003
FB_000495,  2024-11-23 ,Play Store,,"So happy with my order. So well made, feels premium. The protein powder is great. (the back to school promo) 🔥",user8842,META_003
FB_001316,2024-11-20 18:36:04,TT comment,,"Googled running gear and your ad popped up — 10/10. Easy returns, no questions asked. Fit is perfect, true to size. 🙄",Sarah K.,GOOG_002
FB_001315,20 Dec 2024,Google,2/5,The return process is an absolute nightmare. The gym shorts was a letdown. ❤️,—,META_002
FB_000600,"August 18, 2024",instagram,,Honestly impressed. Got it in two days amazing. The running shoes is great.,mike_t,
FB_001150,2024-06-18 12:12:59,email survey,4 stars,10/10. Return was painless and refund was fast. The water bottle is great. 🤷,m.garcia,
FB_000310,2024-05-23 18:02:01,IG,1 stars,Save your money. Still haven't gotten my refund weeks later. Fell apart after one wash. 💯,mike_t,META_001
FB_000630,7/24/24,tt,,"Your brand showed up first on google — Can't recommend enough. So well made, feels premium. The water bottle is great.",,GOOG_001
FB_001180,16 Nov 2024,Yotpo,2,The app kept crashing at payment. The backpack was a letdown. 🔥,user8842,
FB_001319,05/24/2024,Trustpilot,3/5,Delivery was fine i guess. Going back to Lululemon honestly. 😍,@runner_jane,
FB_000603,  2024-06-22 ,website review,,ugh. took almost three weeks to arrive. (the holiday bundle deal) 😍,m.garcia,META_003
FB_001491,  2024-08-27 ,Google Play,,save your money. the price went up right after i bought. going back to amazon basics honestly. (that banner ad followed me),@runner_jane,GOOG_003
FB_001212,2 May 2024,Google Play,5.0,"Honestly impressed. So well made, feels premium. The moisturizer is great.",anon,
FB_000294,  2024-10-28 ,Google,5 stars,Love this! The quality is genuinely amazing. The water bottle is great. (saw your search ad) 😍,j.doe,GOOG_002
FB_000431,2024-04-13,email survey,,"That awareness ad — Support was okay, took a bit.",TrailDad,META_001
FB_000707,"September 30, 2024",Facebook,,So happy with my order. Customer service sorted my issue in minutes.,m.garcia,META_001
FB_000241,"February 8, 2024",Play Store,,Found you searching your brand on google — Honestly impressed. Customer service sorted my issue in minutes. The protein powder is great. Better than Alo honestly.,mike_t,GOOG_001
FB_000460,2024.04.08,Insta,★★★★★,So happy with my order. Checkout was smooth and easy. 😡,the_real_dan,
FB_001210,"June 28, 2024",GMB,,frustrated tbh. still haven't gotten my refund weeks later. the yoga mat was a letdown. (the display ad i kept seeing),the_real_dan,GOOG_003
FB_001000,"June 24, 2024",FB,,Your summer sale ad — Would not buy again. Not worth the money at all. 😡,fitlife.amy,META_003
FB_000124,11/8/24,google reviews,3/5,"Decent overall. Fit is alright, maybe size up. The moisturizer is ok. 🙄",the_real_dan,
FB_000780,06/21/2024,Trustpilot,★★☆☆☆,The price went up right after i bought. (googled running gear and your ad popped up) 🤷,wellness_wendy,GOOG_002
FB_001392,16 Jan 2024,tiktok,,Sizing was spot on. 😡,wellness_wendy,
FB_000648,2024.04.17,google reviews,1,"your insta brand campaign — pesima experiencia, el envio tardo siglos.",,META_001
FB_000185,7/27/24,google reviews,★★★☆☆,"fit is alright, maybe size up. going back to alo honestly. (your retargeting ad) 🙄",the_real_dan,META_002
FB_001017,04/20/2024,email survey,,"Can't recommend enough. Got it in two days, amazing. 🔥",Sarah K.,
FB_001410,2024-05-07 11:20:53,website review,1/5,Save your money. Website is a buggy mess. The gym shorts was a letdown. (found you searching your brand on google) 🔥,j.doe,GOOG_001
FB_001380,2024-06-07 13:40:46,facebook,,"Googled running gear and your ad popped up — Save your money. Runs really small, had to send it back. The app kept crashing at payment. The running shoes was a letdown. 🤷",fitlife.amy,GOOG_002
FB_000002,2024-02-01,Trustpilot,3 stars,"Cumple, pero esperaba algo mejor. (your insta brand campaign) 💯",the_real_dan,META_001
FB_000235,  2024-12-04 ,IG,,"Honestly impressed. Fit is perfect, true to size. The protein powder is great. Better than Amazon Basics honestly. (saw your brand video on facebook) 🔥",TrailDad,META_001
FB_000150,2024-04-15 01:26:14,Yotpo,★★★★☆,It's fine. It's okay for the cost. The water bottle is ok. 😍,j.doe,
FB_001422,2024-08-23,TT comment,,Really disappointed. Broke within a week. Still waiting on a reply from support. The running shoes was a letdown. Going back to Adidas honestly. (your youtube ad),—,GOOG_003
FB_000596,30 May 2024,tt,5.0,Can't recommend enough. Cheaper than i expected and worth it. 😡,mike_t,
FB_000960,15 Mar 2024,TikTok,1 stars,Not worth the money at all. 🤷,@runner_jane,
FB_000333,2024.07.30,GMB,5,me encanta! la calidad es increible y llego rapidisimo. (found you searching your brand on google),wellness_wendy,GOOG_001
FB_000163,12/12/2024,Google,5.0,even better quality than the photos. 😡,@runner_jane,TKTK_003
FB_001365,2024-06-24,email survey,,So happy with my order. Checkout was smooth and easy. The promo price was a steal. The yoga mat is great. 🤷,kayla_,
FB_001087,6/3/24,TikTok,4,"That ad after i left the site — Fit is perfect, true to size. Better than Nike honestly. 😡",m.garcia,META_002
FB_001158,13 Dec 2024,Play Store,,10/10. Honestly great value for the price. The water bottle is great. 😡,mike_t,
FB_000416,  2024-09-02 ,FB,1.0,"Your brand showed up first on google — Tracking never updated and it showed up late. Runs really small, had to send it back.",kayla_,GOOG_001
FB_000756,"December 27, 2024",facebook,4,The dynamic ad on tiktok — Customer service sorted my issue in minutes. Checkout was smooth and easy. Better than Alo honestly. 😡,fitlife.amy,TKTK_003
FB_000493,  2024-05-27 ,Google Play,,Customer service was average. The running shoes is ok. (saw your brand video on facebook) 🙄,TrailDad,META_001
FB_000907,"March 9, 2024",instagram,,Frustrated tbh. The return process is an absolute nightmare. The sneakers was a letdown. ❤️,—,
FB_000156,"January 16, 2024",App Store,2/5,Ugh. The return process is an absolute nightmare. Took almost three weeks to arrive. 😍,TrailDad,
FB_001052,16 Jan 2024,IG,1/5,"Save your money. Runs really small, had to send it back. (the back to school promo) 🤷",user8842,META_003
FB_000462,"November 21, 2024",Google,,"Super contento con el producto, lo recomiendo. (your summer sale ad) 😡",GymRat99,META_003
FB_000280,"July 16, 2024",Play Store,,Really disappointed. The return process is an absolute nightmare. The sneakers was a letdown. 🔥,fitlife.amy,
FB_000511,11/11/2024,email survey,,"That awareness ad — Esta bien, nada del otro mundo. 🙄",kayla_,META_001
FB_000691,2024-09-11,FB,,"Easy returns, no questions asked. Support team was so helpful and quick. The leggings is great. 🤷",TrailDad,
FB_000115,2024-02-16 04:47:01,FB,1/5,Would not buy again. Still haven't gotten my refund weeks later. (saw your search ad) 😍,@runner_jane,GOOG_002
FB_000520,  2024-03-09 ,Insta,★★★☆☆,"Support was okay, took a bit. The water bottle is ok. Going back to Lululemon honestly. (the dynamic ad on tiktok) 👎",mike_t,TKTK_003
FB_001162,"February 7, 2024",Yotpo,,Found you on google search — Frustrated tbh. Still haven't gotten my refund weeks later. The price went up right after i bought. The moisturizer was a letdown. Going back to Nike honestly. 🔥,kayla_,GOOG_002
FB_000351,11 May 2024,tt,5 stars,Love this! Support team was so helpful and quick. The water bottle is great. Better than Nike honestly.,,
FB_000950,2024-01-14,Play Store,,would not buy again. checkout failed three times before it worked. (saw your search ad) 💯,m.garcia,GOOG_002
FB_001303,10/07/2024,GMB,4 stars,That seasonal promo — The app makes ordering so simple. The running shoes is great. 🔥,Sarah K.,META_003
FB_000992,  2024-08-05 ,fb comment,,"Love this! Even better quality than the photos. Easy returns, no questions asked.",user8842,
FB_001406,2024.01.13,email survey,5.0,"Your brand showed up first on google — Customer service sorted my issue in minutes. So well made, feels premium.",kayla_,GOOG_001
FB_000774,2024.04.21,email survey,,Honestly impressed. Cheaper than i expected and worth it. Customer service sorted my issue in minutes. The water bottle is great.,j.doe,META_001
FB_000937,2024-12-20 14:17:23,App Store,★★☆☆☆,Save your money. Way overpriced for what you get. 🙄,fitlife.amy,
FB_000007,2024-12-14 15:40:25,facebook,,Mixed feelings. Fit is alright maybe size up. The gym shorts is ok. Going back to Nike honestly. 🙄,Sarah K.,
FB_001057,  2024-07-22 ,email survey,4 stars,10/10. Return was painless and refund was fast. The app makes ordering so simple. The moisturizer is great. Better than Gymshark honestly. (that viral tiktok) 🙄,anon,TKTK_001
FB_000734,2024-05-16 08:10:42,Google,3 stars,"It's okay for the cost. Support was okay, took a bit. The protein powder is ok. Going back to Gymshark honestly. ❤️",mike_t,
FB_000099,2024.12.16,tiktok,1/5,"Muy decepcionado, la calidad es malisima.",GymRat99,
FB_000714,2024-11-02 08:57:33,facebook,,"way overpriced for what you get. cheap material, super disappointed. the hoodie was a letdown. (your insta brand campaign)",kayla_,META_001
FB_000766,19 Jul 2024,Google Play,4/5,So happy with my order. Checkout was smooth and easy. The yoga mat is great. 👎,TrailDad,
FB_000192,2024.08.23,Meta,,Love this! Customer service sorted my issue in minutes. Return was painless and refund was fast. ❤️,kayla_,
FB_000845,,tt,3 stars,"Found you on google search — It's fine. Fit is alright, maybe size up. The gym shorts is ok. 😡",TrailDad,GOOG_002
FB_000144,2024.03.07,Facebook,★★★☆☆,"Decent overall. Returns were okay, a bit slow. Delivery was fine i guess.",anon,
FB_000151,10/7/24,GMB,5.0,love this! support team was so helpful and quick.,user8842,
FB_000676,2024-12-19,fb comment,3/5,"Not bad, not great. Quality is decent, nothing special. The hoodie is ok.",@runner_jane,
FB_001405,2024-10-14 10:16:50,google reviews,5.0,Your summer sale ad — Checkout was smooth and easy. Return was painless and refund was fast. 😍,GymRat99,META_003
FB_001063,2024-06-04 18:54:34,Google Play,,Ugh. The return process is an absolute nightmare. The leggings was a letdown. 😍,TrailDad,
FB_000547,3/17/24,website review,3 stars,"It's fine. It's fine, does the job. The gym shorts is ok.",mike_t,
FB_001340,2024.04.16,TikTok,,"Muy decepcionado, la calidad es malisima. 🤷",the_real_dan,GOOG_001
FB_000380,2024-12-29,Facebook,1/5,"Runs really small, had to send it back. The water bottle was a letdown. (that ad after I left the site)",wellness_wendy,META_002
FB_001395,2024-04-05,GMB,5/5,"That ugc tiktok — Easy returns, no questions asked. 🙄",,TKTK_002
FB_001460,  2024-10-18 ,website review,,Mixed feelings. Price is about what you'd expect. (the back to school promo),wellness_wendy,META_003
FB_001072,1/12/24,Facebook,,"Saw your brand video on facebook — It's fine. Returns were okay, a bit slow. The moisturizer is ok. Going back to Nike honestly. 👎",Sarah K.,META_001
FB_000677,2024.11.08,Trustpilot,1 stars,Ugh. The price went up right after i bought. 👎,GymRat99,META_002
FB_000521,28 Jan 2024,tt,2.0,a tiktoker reviewed it — would not buy again. still haven't gotten my refund weeks later. going back to amazon basics honestly. 👎,TrailDad,TKTK_002
FB_001105,2024-07-16 04:14:38,IG,★★★★☆,Your retargeting ad — Me encanta! La calidad es increible y llego rapidisimo. ❤️,,META_002
FB_001348,  2024-02-27 ,Google Play,5,the creator's tiktok about you — 10/10. return was painless and refund was fast. cheaper than i expected and worth it. 🤷,—,TKTK_002
FB_000902,"November 10, 2024",tt,,"Not bad, not great. Returns were okay, a bit slow. The backpack is ok.",GymRat99,TKTK_002
FB_000393,"February 27, 2024",Yotpo,,10/10. Return was painless and refund was fast. (your tiktok video) 😡,fitlife.amy,TKTK_001
FB_000118,2024.11.07,website review,3.0,"Not bad, not great. Fit is alright, maybe size up. 🤷",the_real_dan,
FB_001456,2024.04.16,website review,,frustrated tbh. the price went up right after i bought. 😍,wellness_wendy,
FB_001371,2024-03-21 10:46:29,tt,★★★★★,Love this! Customer service sorted my issue in minutes. Even better quality than the photos. (saw you on my fyp) 👎,m.garcia,TKTK_001
FB_000980,4 Mar 2024,GMB,,Save your money. Took almost three weeks to arrive. Customer service ignored my emails for days. 🔥,j.doe,GOOG_003
FB_000216,9/21/24,App Store,5 stars,Can't recommend enough. Arrived way faster than expected. Customer service sorted my issue in minutes. 👎,m.garcia,
FB_001002,6/3/24,TikTok,,"Googled running gear and your ad popped up — Can't recommend enough. Easy returns, no questions asked. Got it in two days, amazing. Better than Adidas honestly.",user8842,GOOG_002
FB_000178,23 Jul 2024,website review,,"a tiktoker reviewed it — love this! honestly great value for teh price. easy returns, no questions asked.",,TKTK_002
FB_000273,2024-04-19 18:01:40,App Store,4/5,"10/10. So well made, feels premium. The water bottle is great. Better than Amazon Basics honestly. 🔥",TrailDad,
FB_000312,10 Oct 2024,fb comment,★★★★☆,Love this! The app makes ordering so simple. Better than Nike honestly.,Sarah K.,
FB_001321,"January 18, 2024",instagram,,Decent overall. Customer service was average. The yoga mat is ok. (your insta brand campaign) 🤷,TrailDad,META_001
FB_001197,2024-10-22 19:15:44,IG,3,Delivery was fine i guess. The backpack is ok. (your brand showed up first on google),—,GOOG_001
FB_000737,2024-07-12,TT comment,,Love this! Sizing was spot on. The protein powder is great. Better than Lululemon honestly. (that ad after I left the site) 💯,anon,META_002
FB_000699,03/23/2024,Insta,,"So well made, feels premium. The leggings is great. Better than Adidas honestly. 👎",the_real_dan,GOOG_002
FB_001250,15 Jan 2024,App Store,5,Support team was so helpful and quick. 😡,TrailDad,TKTK_002
FB_001446,2/24/24,Trustpilot,,10/10. Cheaper than i expected and worth it. Support team was so helpful and quick. The gym shorts is great. 🙄,j.doe,
FB_000239,  2024-12-09 ,Facebook,,El servicio al cliente no respondio nunca. 🔥,anon,
FB_000609,2024.01.27,email survey,,Really disappointed. Not worth the money at all. (found you searching your brand on google) 🔥,user8842,GOOG_001
FB_000690,2024.10.01,GMB,★★★★☆,Love this! Support team was so helpful and quick. (the dynamic ad on tiktok) 🔥,TrailDad,TKTK_003
